Time,Category,Headline,Full_Text,URL,Sentiment,Passes_threshold
2026-01-27 14:18:06,Business,"""Only immigrants do this job"" — people paying to be Wolt couriers","Yle heard from foreigners paying to deliver food for a few euros per hour. With unemployment record high in Finland, some 20,000 people are waiting for Wolt courier accounts, prompting a market in which many couriers pay to use someone else's account. Wolt says hiring substitutes is allowed, as it views couriers as independent contractors. Yle heard from Wolt couriers paying hundreds of euros per month for the privilege, interviewing 18 people working as couriers for the company. When asked how much they paid in ""rent"" for account access, the answers varied widely: €900, €850, €600, €550 and €450 were among the sums cited. The account rent is often paid in cash. Some couriers hand over a fixed monthly fee, while others surrender a share of their earnings, in some cases as much as a third of a day's takings. According to the couriers, the account holders are former drivers who have since found other main sources of income, turning the leasing of their delivery accounts into extra income. All spoke on condition of anonymity, saying that using their real names could jeopardise their livelihoods. Yle has confirmed their identities, however. Those who spoke to Yle were from Pakistan, India, Bangladesh and Nepal. Most said they came to Finland to study, or accompanied a spouse who did. The couriers said their hourly earnings often dwindle to just a few euros. Deliveries by car, in particular, significantly increase the costs associated with the job. How does Wolt view couriers paying account ""rent"" off the books? The company agreed to comment only by email. Joel Järvinen, Wolt's operations chief for Northern Europe, responded to Yle's questions in writing: ""We do not accept grey economy practices or tax evasion. We take these phenomena very seriously. We have reporting and monitoring mechanisms in place, and we cooperate with authorities if we detect violations that suggest illegal activity or crimes,"" he wrote. According to Wolt, following the law is the responsibility of the account holder. Järvinen noted that the company has no contractual relationship with the person renting the account. The couriers commonly rent accounts from one another in Facebook groups devoted to Wolt and its competitor, Foodora. When someone offers an account for lease, the comment threads almost invariably fill with dozens of interested takers. Finland has Europe's highest unemployment rate. For those without Finnish language skills, finding work can be especially difficult, even for degree holders. One of the couriers interviewed by Yle reflected on his place in Finnish society. ""You should ask yourselves why not a single Finnish woman or man works as a courier. Only immigrants do this job. That's because this work is really, really bad. Even among cleaners there are Finns — but not in our line of work."" The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20206726,1.2857142857142858,1
2026-01-27 11:48:59,Business,"Orpo meets Xi in cordial talks, sidesteps contentious issues","PM Petteri Orpo says Finnish companies have signed 11 trade agreements with their Chinese counterparts Prime Minister Petteri Orpo's early morning meeting with Chinese President Xi Jinping was cordial, with no mention of Russian relations. The half-hour sitdown at a horseshoe-shaped negotiating table saw Xi appear in good spirits. Xi said China was ready to strengthen cooperation with Finland, noting that closer ties would benefit both countries. Orpo, for his part, said he wished to discuss bilateral and current international issues with Xi. In the public session, however, he did not raise Finland's critical positions on matters such as China's trade barriers or its relations with Russia. On Monday, Orpo said Finnish companies signed 11 trade agreements with their Chinese counterparts. The visit will also see the signing of six memoranda covering sustainable construction, energy cooperation and tourism promotion. Orpo's visit has drawn attention in Chinese media, including the state-run Xinhua, which ran an article suggesting that ""Finland, as an active EU member with an interest in economic cooperation with China, could serve as a bridge in China–EU relations."" Orpo is still set to meet Premier Li Qiang before the visit wraps up. China is one of Finland's biggest trading partners. In 2024, Finland imported 7.5 billion euros' worth of goods from China, while exporting 3.5 billion euros' worth to the country. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20206666,2.0,1
2026-01-26 11:18:33,Business,Expert sounds alarm over risks of US tech dependence,"Reliance on American technology may prove costly for Finand, a cyber expert warns. Finnish cybersecurity expert Petteri Järvinen told Yle he finds it odd that while Europe is strengthening its defence capabilities, it has left its information systems at the mercy of American companies. According to him, that's not a good approach. ""If we in Europe always opt for the cheapest IT solution, we'll lose this game. We need to develop our skills and services and be prepared to pay for them,"" Järvinen said. Just a year ago, things looked different. Three major agencies announced plans to move Finnish data to American cloud services. In November, Yle reported that Kela was transferring health data to American data centres, including information on therapy reimbursements and parental leave. Meanwhile, the Ministry of Justice is moving Finland's election data from domestic provider Tieto to Amazon's cloud service. Residents' tax data will also be moved to Microsoft's Azure cloud. These reforms are scheduled to take effect by 2027. ""A year or two ago, the notion was that there was no risk. In the United States, the position is that if information is important for national security or foreign policy, corporate agreements don't matter,"" Järvinen explained, referring to the so-called Cloud Act. That law obliges American technology companies to hand over any data in their possession at the request of authorities, regardless of where in the world the data centre is located. In Finland, people may be waking up to the fact that American companies control the channels through which they communicate and the tools they use, from Gmail, WhatsApp, Meets and Teams to Facebook and X. At the same time, Järvinen said he sees a bigger problem in Europe's failure to develop its own cloud services. In Germany, alternatives to Microsoft have been trying to gain a foothold in municipal services for 25 years, and Denmark has embarked on a similar path. Dependence on American technology could prove costly, as the companies can significantly raise prices. ""Microsoft has announced price increases of 10 to 20 percent this year,"" he noted. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20206417,2.2,1
2026-02-08 15:27:19,Economy,Centre Party calls for restoration of home maintenance tax credit,"The opposition party's leader has criticised the tax credit reforms as one of the government's most short-sighted decisions. According to the leader of the opposition Centre Party, Antti Kaikkonen, Finland needs to restore a tax break for household maintenance costs to its original form. Last year, Prime Minister Petteri Orpo's (NCP) government reformed the tax credit arrangement, reducing its maximum amount, while increasing its non-deductible share. Taxpayers can receive the credit for things like home renovations, child care and cleaning work that is carried out by hired help. Among other things, Kaikkonen said the reform has particularly hurt small entrepreneurs and worsened unemployment. In a press release, he characterised the move as one of the government's most short-sighted decisions. Kaikkonen said that restoring the household maintenance tax break to their original form would be a quick way to support small businesses and promote employment. However, the party did not specify how such a move would be financed. In early 2021, a study by the Institute for Economic Research (VATT) and the Labour Institute for Economic Research (PT) found that the tax credit was not working as intended and disproportionately benefiting high-income earners. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20208997,2.5,1
2026-02-05 13:40:44,Economy,Finland's exports grow by 3% in 2025,"The value of last year's exports reached more than 74 billion euros. The value of Finland's exports grew by three percent last year, amounting to a total of around 74.3 billion euros, according to Finnish Customs' preliminary data. The year saw growth in exports outside the EU. Meanwhile, exports to European countries were roughly at the same level seen in 2024, accounting for just over 56 percent of exports. ""The development of exports to countries outside the EU is particularly pleasing, with an increase of 7.3 percent. Finland is still an island in terms of foreign trade, as 95 percent of it is carried out by sea,"" Finnish Customs' statistics chief Olli-Pekka Penttilä said in a press release on Thursday. In monetary terms, last year's sea exports amounted to 82.5 percent of all exports, which was a slight decrease compared to 2024. There was a larger share of sea-carried imports compared to exports, the agency said. Finland's exports to the Middle East saw significant growth, particularly to the United Arab Emirates, Saudi Arabia and Israel. Customs said that exports to the United States also grew, mostly due to the delivery of a large cruise ship. There was also export growth to a number of South American countries. Regarding Europe, Finland saw growth in exports to Switzerland, the UK and Norway. Finland's biggest export markets in 2025 included Sweden, the US and Germany, with those countries accounting for nearly one third of all Finnish exports that year. Year-on-year exports to Germany declined last year, making the US Finland's second-largest export market, according to the agency. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20208530,3.0,1
2026-02-04 09:58:34,Economy,Finland's inflation rate growth slows significantly in January,"There was a slight increase in the prices of food and alcohol last month, but almost all other price categories were stable. The year-on-year change in consumer prices stood at 1.0 percent in January 2026, according to figures published by Statistics Finland on Wednesday. This is down from the 1.7 percent inflation rate seen in December. The slight rise in prices was driven in particular by an 11-percent increase in education services. Food prices were also up, by two percent, as well as alcoholic beverages and tobacco, by just over three percent. However, these increases were mitigated by stabilised prices in sectors such as transportation, health, and housing. The Harmonised Index of Consumer Prices (HICP), which is compiled by Statistics Finland, allows for comparisons between EU member states. The index however does not include certain price categories, such as mortgage interest rates. Therefore, the recent decrease in mortgage interest rates Finland has seen does not affect the inflation measured according to EU rules. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20208223,3.0,1
2026-02-03 14:47:06,Economy,More people in Finland aim to delay retirement,"With older workers now staying healthier, the average planned retirement age has risen faster than the minimum pension age, a new survey reveals. Increasing numbers of workers in Finland are planning to retire later, according to a study published on Tuesday by the Finnish Centre for Pensions. In 2023, workers over age 50 said they planned to retire at an average age of 65 years and five months. That was 10 months later than in the previous poll, conducted in 2018. During the intervening time period, Finland has raised the minimum retirement age by about seven months. According to Satu Nivalainen, an economist at the Finnish Centre for Pensions, it is good news for the financial sustainability of the pension system if the intended retirement age outpaces the minimum retirement age. Previous research indicates that retirement intentions predict actual retirement age quite reliably. Nivalainen noted that two factors explain why Finns want to continue working after their minimum retirement age. ""People who are approaching retirement age are increasingly healthier. They’re also more educated than before,"" she told Yle. More workers would postpone their retirement if their employers were more supportive, the poll suggests. Only a third of those approaching retirement age said that they see their workplace as supportive of older workers. Nivalainen points out that around the turn of the millennium, only about 10 percent of the workforce was over 55. Today, the corresponding figure is almost a quarter. She also notes a growing trend of older workers who would like to reduce their working hours before reaching pension age. Nivalainen urges such people to discuss this with their employers well in advance – and for employers to listen more closely to workers’ wishes. The pension centre's report is based on data from a Statistics Finland survey that is conducted every five years, in which the agency asks respondents aged 50 or over about their retirement plans. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20208044,3.2,1
2026-02-01 15:57:28,Economy,Finland tightens access to basic social assistance,"Rules for receiving social assistance are getting stricter as of Sunday. The government of Petteri Orpo (NCP) is reforming Finland's basic social assistance, a last-resort form of support for households struggling to cover daily essentials. In 2025, Kela's basic social assistance for a single person was 593.55 euros per month. Social welfare has been substantially reworked over the course of the current administration, with the redesign of basic social assistance on the agenda since the government took office. The reforms will be implemented in two stages, on 1 February and 1 March, tightening eligibility criteria and increasing the conditionality of benefits. Recipients will now need to demonstrate more rigorously that they genuinely need the support. The biggest change to social assistance is that Kela will now be able to reduce the basic allowance more frequently than before. From Sunday, the basic component of social assistance can be reduced more frequently and by larger amounts. Kela may cut the allowance by 50 percent if an applicant fails, despite guidance, to apply for so-called primary benefits. These include student aid, unemployment benefits, housing allowance, parental leave pay, pensions and sickness allowances. A fifty percent reduction can also apply if an applicant does not register as a full-time job seeker within a month at employment services. Additional reductions are possible if, for example, immigrants neglect their integration plans, or if unemployment benefit recipients turn down a job, fail to seek employment, or do not apply for enough jobs. Applicants under 25 receiving social or unemployment benefits must now prioritise education if they have not completed a vocational qualification after ninth grade or upper secondary school. From 1 March, the basic component of social assistance will be cut by two or three percent for all adults. A three-percent reduction applies to 18-year-olds living alone or with their parents, while a two-percent cut affects other adults aged 18 and over. According to Kela's calculations, the basic allowance for an 18-year-old living on their own will drop by 17.90 euros per month. Also from 1 March, earned income will be fully taken into account when calculating social assistance. Previously, recipients could earn up to 150 euros per month without it affecting their benefits. Cash allowances will also now be counted fully as income. In the past, minor allowances were excluded. For example, a single person could receive 50 euros per month from their parents without it reducing social assistance, while families could receive up to 100 euros. As of Sunday, Kela will pay the rent portion of social assistance directly to landlords for recipients who have been granted a Kela rent guarantee. Recipients will need to monitor their payments carefully, as the amount of social assistance can vary from month to month depending on prior income and expenses. The rent portion paid by Kela may not cover the full rent, meaning recipients are responsible for paying any remaining balance themselves. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207685,2.2857142857142856,1
2026-02-01 11:10:35,Economy,"Finnish MEPs blame Russia for unemployment crisis, look to EU for aid","Historically a net contributor, Finland now faces a difficult path towards economic recovery, made all the more challenging by sharing the EU's longest landborder with Russia. Finland has sent more money to the European Union than it has received since 2001, six years after joining the trading bloc. In 2022, EU membership cost 144 euros for everyone living in Finland. This made sense during the Nordic country's early years in the group, as the Finnish economy was chugging along and its infrastructure outclassed southern and eastern EU countries. But today, Finland sits on the fringes of the European project with trade shut down along its eastern border. The country is essentially an island in the context of the EU, with over 90 percent of its foreign trade travelling by sea. While the rest of Europe reaps the benefits of the Single European Market (SEM), Finland's geography makes it difficult to fully integrate. The vast majority of Finland's population is clustered in the south and its only land borders with Schengen countries are Norway and Sweden in the sparsely populated north. EU funding is largely distributed through cohesion programmes — typically infrastructure projects aimed at strengthening connectivity between regions and member states — as well as agricultural subsidies. Wealthier, more industrialised countries tend to contribute more than they receive, while poorer regions benefit from infrastructure and development funds. EU-funded investment has helped countries such as Poland and Spain modernise their economies, cut unemployment and become more closely integrated into the single market. In a 2024 statement marking Poland's 20 years of EU membership, the country's Minister of Development Funds and Regional Policy said EU support had driven two decades of rapid growth, including major rail and road construction, a tenfold rise in agricultural exports and widespread internet access. Poland's unemployment rate also fell from around 19 percent to just three percent over the same period. During that same time, Finland's jobless rate went from 10.36 percent down to 8.26 percent in 2024. Now, Finland is grappling with the EU's highest jobless rate at 10.7 percent. Attention has turned to what forms of EU investment could support an economy that, as recently as 2023, contributed around 800 million euros more to the bloc than it received. While much of the responsibility for employment policy falls under national governments, decisions made at the EU level can have a downstream effect on Finland. EU funding is ultimately decided by the EU Commission after approval by the Council of the EU — represented by the 27 member state governments — and the European Parliament. The European Parliament is a directly elected legislative body from across the European Union. Of the legislature's 720 MEPs (Members of the European Parliament), 15 come from Finland. Generally, the MEPs vote alongside their political counterparts from other countries. For example, Finland's centre-right National Coalition Party is part of the broader European People's Party (EPP) and Finland's Left Alliance is aligned with the Left in the European Parliament. Yle News spoke to Finnish MEPs during a plenary session in Strasbourg at the end of January to see what measures they supported. All of Finland's MEPs agreed that Finland shoulders a disproportionate share of the defensive burden against Russian aggression and that the economy has suffered as a result of Russia's full-scale invasion of Ukraine in 2022. This, they argue, has had a significant knock-on effect on Finland's unemployment situation. MEP Mika Aaltola (NCP, EPP) told Yle News that this isn't just because trade from Russia has shut down, but also because of the increased perception of risk. ""American investors see our long border with Russia and they decide that perhaps they will not invest in a 50-year project in Finland that might involve risks or conflicts,"" Aaltola said. He added that while Finland has a robust defence system already in place, more needs to be done to counter Russian aggression. ""We have to complain, you cannot come in and say, 'Look, we have a handle on our defence, our defence is top notch,' you're not going to get any money with that argument,"" Aaltola said. Therefore, he suggested that investments in Arctic and northern security would alleviate some of Finland's current economic struggles. This in turn could lead to a much-needed boost for the country's jobs market, similar to what has been promised under the six billion-dollar icebreaker deal agreed in principle between Finland and the US last year. Investments such as these were also supported by Aaltola's colleague Pekka Toveri (NCP, EPP), who noted that the EU's sanctions against Russia were an effective weapon in helping Ukraine. ""But these sanctions hurt the Finnish economy and the EU should invest to help us during this time, especially in eastern Finland which is suffering right now,"" Toveri told Yle News. He argued that it was time for infrastructure investments to make Finland more connected to the rest of Europe. ""We need a tunnel from Tallinn to Helsinki. We need a bridge over the Kvarken in the Gulf of Bothnia. We need better railway connections to harbours in northern Norway,"" Toveri said. These initiatives would create jobs in the short term, but would also cement Finland's links with the rest of the EU for the long term. He further added that trade deals such as the freshly signed one between the EU and India, as well as the stalled Mercosur deal, offer more possibilities for Finnish trade. MEP Sebastian Tynkkynen (Finns, European Conservatives and Reformists), however, told Yle News that the EU should have no role in alleviating Finland's unemployment crisis. He did concede that more investments in infrastructure and defence would be welcome. ""If we give one euro to the European Union, we get 24 cents back. So this is not a very fruitful equation for us. Of course, we should get more money, especially when we are basically defending the longest border in the EU against Russia,"" Tynkkynen said in regard to the EU's cohesion policy. MEP Li Andersson (Left, The Left) agreed with this sentiment on geopolitical burden sharing. ""Just as there was a financing mechanism during Covid paying more for assistance for those countries that were more affected, we could basically use the same logic, but just apply it for defence spending,"" Andersson said. However, she noted that the current Finnish government and the Finns Party in particular have been 'adamantly' opposed to these types of asymmetric financing mechanisms. Such financial instruments allow EU funds to be allocated unevenly, directing more support to countries facing exceptional costs or pressures. ""In this case of defence spending, such opposition has not been beneficial for Finland, because we could have been on the receiving side,"" Andersson said. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207654,2.466666666666667,1
2026-01-31 10:45:51,Economy,Kela turns down one in four basic assistance claims,"The benefit is a last resort form of support for households that are unable to cover their daily essentials. Benefits agency Kela rejects about a quarter of applications for basic social assistance each year, according to the social insurance institution. The benefit is considered a last resort form of support for households unable to cover daily essentials. The refusal rate has long remained stable, amounting to roughly 300,000 negative decisions annually. Two factors account for most rejected claims. Either the applicant's own income — or that of a spouse — exceeds the eligibility threshold, or the applicant fails to supply additional information requested by Kela. Often, the missing information is as simple as a bank statement. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207576,2.6666666666666665,1
2026-01-30 14:08:53,Economy,Finland suffers EU's worst unemployment for second month in a row,"Finland's jobless rate was slightly higher than Spain's last month. Sweden was third with a considerably lower rate. Finland still leads the EU in unemployment. According to figures released on Friday by the EU statistics bureau, Finland's seasonally adjusted unemployment rate was 10.3 percent in December. Eurostat ranked Spain in second place with an unemployment rate of 10 percent. Sweden was third at 8.8 percent. In general, the situation in Europe is brighter, as the average unemployment rate in EU countries was 5.9 percent in December. The lowest rate was in the Czech Republic: just 3.1 percent. Finland first rose to the top of EU unemployment statistics in November. On Tuesday, Statistics Finland said that the unemployment rate trend in December was 10.7 percent, edging up from 10.6 percent in November. Earlier this month, employment minister Matias Marttinen (NCP) insisted that the government remains committed to its target of creating 100,000 new jobs during its term, which is set to end in 2027. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207464,2.6666666666666665,1
2026-01-30 09:46:47,Economy,"Friday's papers: Rental investor regret, famous furniture chain at risk, and otter havoc in Hanko","Furniture chain Asko was founded more than a century ago, but its owner has filed for bankruptcy. Technically, Arvopaperi is a monthly periodical, but its story about real estate investors' regret was among the most read in Finland on Friday morning. The investment news magazine explained that many people who sank money into rental investments are regretting the decision. According to Tuomas Viljamaa, head of the Finnish Real Estate Association, the recent real estate boom is ""far behind us"", and that investors are conspicuously absent from the sector — even though now would be the right time to invest due to falling prices. Arvopaperi quoted comments Viljamaa made on business newspaper Kauppalehti's podcast Markkinaraati. ""This may be harsh, but before Covid, in the era of negative interest rates, it was embarrassing for a 40-something urban white-collar worker not to have an investment property. The boom was big,"" he said. But as interest rates shot up, the boom came to an end and housing market values have steeply declined, the publication noted. Profit-wise, rental investors are now in a jam, according to Viljamaa. He compared the differences between a private landlord with a private investor, noting that the Helsinki Stock Exchange offered investors a 37-percent return on their investments last year — including dividends. ""Then, a studio apartment in Vantaa offers a return of -10 percent, it's not a terribly difficult choice for a basic private investor to make about where they'll put their money,"" he said. Another guest on the podcast was Veera Holappa, senior economist at the Pellervo Economic Research institute. She was asked whether rental investors are returning or still wary about the situation. ""I think investors are still a little bit hesitant. The situation right now is that good deals are possible, but there may be fears that prices could still drop. And development in the rental market has been weak, so in this situation, people won't start making major decisions just yet,"" she said. On Thursday, it was reported that Indoor Group, the owner of major furniture store chains Asko and Sotka had filed for bankruptcy, a situation that puts the outlets at risk. While Sotka has a decidedly discount profile, Asko has been around since 1918, and eventually became a major exporter of Finnish design. It all started after carpenter Aukusti Asko-Avonius developed a method to mass-produce furniture, and opened a factory in Lahti, according to newspaper Ilta-Sanomat. The factory's name was later changed to Asko-Avonius, and the company began using the Asko brand in its advertising. Along with independent Finland, the company grew throughout the 20th century, as demand for furniture increased. His daughter, Professor Sirpa Asko-Seljavaara, told the paper the bankruptcy news shocked her. ""It would be a real shame if the operation were to stop. This is really sad,"" she told IS. While her family relinquished its ownership of Asko in the 1980s, she continued to influence the company as a board member for 20 years. Asko-Seljavaara still heads the Asko Foundation, which supports young architects and designers, according to IS. Over the years, Asko has employed a number of famous designers, such as Eero Aarnio. Among many other things, he designed the iconic ball-shaped chair that made its debut in 1966 and has since appeared in countless design magazines and museums as well as movies and music videos. That famous chair is not, however, in danger of going out of production if Asko should end its operations. Asko no longer holds the production and sales rights to the Ball Chair. It is marketed by the Helsinki-based firm Eero Aarnio Originals. Asko was also a major Finnish exporting firm in the '60s and '70s, operating a dozen furniture stores in what was then called West Germany. However, things are rather different these days, according to Asko-Seljavaara. ""It's a strange situation in Finland now. There are no well-known designers anymore, and if there are, there are no factories that make their products,"" she lamented. Otters have damaged more than two dozen brand new cars at a shipping logistics centre in Hanko, a peninsula at the very southern tip of mainland Finland. Shiploads of new vehicles regularly arrive at the facility, and then wait to be taken to dealerships. But for some reason, otters seem to be very curious about the contents of the vehicles. That's according to Swedish-language daily Hufvudstadsbladet (HBL), which cites a report by farmers' union paper Maaseudun Tulevaisuus (MT). According to MT, the otters have caused around 200,000 euros in damage to the cars. The publication became aware of the situation after an application was filed with the Finnish Wildlife Agency, seeking permission to cull the animals causing problems at the facility. The application asked for permission to kill up to three otters. Yle, which also covered the story, spoke with the Wildlife Agency's Laura Fontell-Seppelin about the situation. ""It's a mystery,"" she said, adding that she has wondered whether the animals might be drawn by an attractive aroma in the vehicles' insulation material. Normally, otters eat fish. However, Fontell-Seppelin said she doesn't think the otters are looking for food. Instead, she thinks it might be simply due to the animals' ""curious and playful nature"". Otters are protected and permits to hunt them are only issued in exceptional circumstances. The shipping facility's operator, Freeport of Finland, explained that it has acted in line with authorities' instructions when it applied for permission to cull the otters. It noted that exceptions to the animals' protected status are only made when there is no other viable option. ""In a [similar] case last year, the killing of one otter solved the problem and we hope that in this case we can also solve the problem with a similar measure,"" the company's CEO Jens Ekqvist told Yle. Edited at 12:14 on 30 January 2026 to note that the Eero Aarnio Ball Chair is not at risk of going out of production, as it continues to be marketed by Eero Aarnio Originals. The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20207355,2.1538461538461537,1
2026-01-28 09:53:17,Economy,"Wednesday's papers: Early retirement, freezing wind, and no such thing as a free inbox","Can you retire if you've never worked? A striking number of young people in Finland are applying for disability pensions before they have even entered working life, reports Helsingin Sanomat. That's according to the findings of a study published in a report by public sector pension insurer Keva. According to the report, only about 20 percent of under-30s who applied for a disability pension or vocational rehabilitation on mental health grounds had actually been employed before submitting their application. Mental health problems are the leading reason for seeking disability pensions and earnings-related rehabilitation in Finland's public sector. Kauppalehti explains how a weather phenomenon is driving up the price of spot electricity in Finland. In many areas, ice has built up on turbine blades at wind farms. Combined with weak winds, the situation has slashed output from the country's wind fleet. Forecasts suggest conditions will deteriorate further on Wednesday. On Tuesday, spot prices climbed to nearly 40 cents per kilowatt-hour. Icing on turbines is a routine winter hazard in Nordic countries, but its severity this season has been worse than in previous years. Blade heating systems can mitigate the problem, but the responsibility for such measures has largely been left to the wind power industry itself. More and more Finns are looking for alternatives to Gmail and other American digital services, according to Hufvudstadsbladet. According to Petteri Järvinen, an IT expert who has been sounding the alarm over US tech dependence, it is time to abandon the idea that email should be free. ""Stop being stingy,"" he told the daily, suggesting that users should be prepared to pay a few euros a month for an email account. ""If we are not willing to pay, we will inevitably end up in the laps of Google or Microsoft. If we want European alternatives, we must be ready to pay a few euros per month."" People pay for bus tickets and countless other services, Järvinen noted, so why should email be an exception? The two presidents meet ahead of a flurry of events commemorating the fourth anniversary of Russia’s full-scale invasion of Ukraine. Nearly 60 percent of all last year's new cars were rechargeable, with less than 40 percent petrol-powered and just four percent diesel-powered. Finland placed third in the men's ice hockey tournament, clinching its sixth medal at the Milan-Cortina Winter Olympics.",https://yle.fi/a/74-20206871,2.2,1
