Time,Category,Headline,Full_Text,URL,Sentiment_analysis,Passes_treshold
28.1. 09:53,Economy,News,"Can you retire if you've never worked? A striking number of young people in Finland are applying for disability pensions before they have even entered working life, reports Helsingin Sanomat. That's according to the findings of a study published in a report by public sector pension insurer Keva. According to the report, only about 20 percent of under-30s who applied for a disability pension or vocational rehabilitation on mental health grounds had actually been employed before submitting their application. Mental health problems are the leading reason for seeking disability pensions and earnings-related rehabilitation in Finland's public sector. Kauppalehti explains how a weather phenomenon is driving up the price of spot electricity in Finland. In many areas, ice has built up on turbine blades at wind farms. Combined with weak winds, the situation has slashed output from the country's wind fleet. Forecasts suggest conditions will deteriorate further on Wednesday. On Tuesday, spot prices climbed to nearly 40 cents per kilowatt-hour. Icing on turbines is a routine winter hazard in Nordic countries, but its severity this season has been worse than in previous years. Blade heating systems can mitigate the problem, but the responsibility for such measures has largely been left to the wind power industry itself. More and more Finns are looking for alternatives to Gmail and other American digital services, according to Hufvudstadsbladet. According to Petteri Järvinen, an IT expert who has been sounding the alarm over US tech dependence, it is time to abandon the idea that email should be free. ""Stop being stingy,"" he told the daily, suggesting that users should be prepared to pay a few euros a month for an email account. ""If we are not willing to pay, we will inevitably end up in the laps of Google or Microsoft. If we want European alternatives, we must be ready to pay a few euros per month."" People pay for bus tickets and countless other services, Järvinen noted, so why should email be an exception?",https://yle.fi/a/74-20206871,"[{'label': '1 star', 'score': 0.43811801075935364}]",0
12.1. 11:37,Economy,News,"As the housing market slowed, many of the small-time investors wanted to sell off their shares — but due to sluggish real estate sales, there were not enough funds to honour the redemptions. More than 6,000 Ålandsbanken customers who invested in real estate funds will need to wait even longer to cash out, according to Ålands Radio. The news outlet reports that the bank informed customers about the situation on Friday, telling them it would take at least another fiscal quarter before they would be able to access their funds. One of the thousands of affected investors, Karola Molander, told the news outlet that the bank was now telling dissatisfied customers to contact its complaints department by mail, or to reach out to the Finnish Financial Ombudsman Bureau (Fine). An Yle News article in November explained that many small-time investors had a rude awakening when they realised that they could not redeem their holdings in almost a dozen real estate funds. As the housing market slowed, many investors wanted to sell off their shares — but due to sluggish real estate sales, there were not enough funds to honour the customers' redemptions. While Ålandsbanken investors were the first to be impacted in 2023, tens of thousands of customers at other banks, including OP Bank, were similarly affected. According to Ålands Radio, Ålandsbanken's fund manager Carola Nilsson, is scheduled to comment about the matter on Ålands Radio later on Monday.",https://yle.fi/a/74-20203736,"[{'label': '1 star', 'score': 0.4846125841140747}]",0
8.1. 14:28,Economy,News,"There were over a quarter of a million people out of work in Finland in November last year, or 10.6 percent of the workforce. Finland's unemployment rate is statistically the worst in the European Union, according to figures published on Thursday by Eurostat, the European Commission’s data-crunching agency. The stats show that there were over a quarter of a million people out of work in Finland in November, representing 10.6 percent of the workforce. This rate is higher than that of Spain, which previously held the unwanted top spot in the EU's unemployment charts. The bleak situation marks Finland's highest unemployment rate since the aftermath of the global financial crisis in 2009, and reflects the poor state of the Finnish economy compared to other EU member states. As a point of comparison, the unemployment rate in the Netherlands in November was just 4 percent, while the EU average was 6 percent. The long-term trends also reveal that countries in southern parts of Europe which have traditionally had stubbornly high unemployment rates — such as Spain and Greece — have significantly improved their situations over the past decade. At the same time, Finland's trend — and that of Sweden too — has moved in the opposite direction. Finland's rising unemployment rate can be at least partly explained by the fact that the country's labour force has grown, in particular because of increased numbers of people moving to Finland from abroad in recent years. However, their arrival has coincided with a downturn in the Finnish economy and increased difficulty in finding work. In addition, Finland's government has introduced a number of measures which have been criticised by immigrant associations as making life more difficult for newcomers. However, despite the latest unemployment figures from Eurostat, Finland's Ministry of Economic Affairs and Employment has argued that the situation will improve during the coming 12 months. In a statement, the ministry noted that the number of people in employment in Finland has increased by about 25,000 over the past year, and more positions are becoming available in certain sectors.",https://yle.fi/a/74-20203184,"[{'label': '1 star', 'score': 0.4548766016960144}]",0
2.2. 10:55,Society,News,"According to Seta, the proportion of what it refers to as ""rainbow youth"" who were targeted by school bullying – including harassment, discrimination and violence – rose slightly between 2023 and last year. Bullying of LGBTQ+ youth at Finland’s school has increased, says Seta, the country’s main NGO representing members of sexual and gender minorities. In a press release on Monday, the human rights group cited the latest school health survey published by Finland's public health authority THL, which shows few changes in the wellbeing of 8th and 9th grade LGBTQ+ youth between 2019 and 2025. According to Seta, the proportion of what it refers to as ""rainbow youth"" who were targeted by school bullying – including harassment, discrimination and violence – rose slightly between 2023 and last year. Some 22 percent of 8th and 9th graders belonging to gender minorities and 16 percent of those belonging to sexual minorities reported that they had been bullied at school at least once a week during the school year. In response, Seta has called for targeted actions to improve the well-being of children and youth who belong to sexual and gender minorities. As measured in the School Health Survey published in late January, young people belonging to these groups experienced all forms of school bullying at two to three times the rate of other young people. The most common experiences were name-calling and shaming, facial expressions and gestures, spreading of lies and offensive language, as well as exclusion. ""It is truly alarming that rainbow youth's experiences of harassment, discrimination and violence in schools have become even more common,"" Seta youth work advocacy expert Teija Ryhtä said in the statement. Ryhtä pointed out that bullying can also be life-threatening, while at the same time, hate speech, discrimination and harassment have become more prevalent in Finnish society in general in recent years. Seta also points to a more positive trend in the THL study: a slight decrease in reported experiences of loneliness among LGBTQ+ youth between 2023 and last, as well as gradual improvement in general life satisfaction. Last year, 46 percent of sexual-minority youth and 40 percent of gender-minority youth who responded to the survey said they were satisfied with their lives, up from 42 and 35 percent two years earlier.",https://yle.fi/a/74-20207765,"[{'label': '1 star', 'score': 0.2937995493412018}]",0
27.1. 16:24,Society,News,"""I have asked my ministry to draw up a comprehensive picture of what we know about children who are sent abroad,"" Minister Anders Adlercreutz (SPP) said. Finland's Minister of Education, Anders Adlercreutz (SPP), said he wants to investigate whether girls are being taken out of the country to undergo female genital mutilation (FMG), and to see how common the practice might be. Earlier this week, Yle published an investigative story about some Somali parents living in Finland who have sent their children to disciplinary institutions in Somalia. Once there, according to the report, they are subjected to severe treatment — including physical abuse and being locked in chains. According to news agency STT, Minister Adlercreutz characterised the contents of Yle's report as extremely serious. ""I have asked my ministry to draw up a comprehensive picture of what we know about children who are sent abroad - whether it is concerns so-called educational camps or, for example, genital mutilation of girls or women,"" he said, according to STT. Adlercreutz has previously said that it was known that children were being taken abroad for disciplinary reasons, but ""we were not aware of such institutions"". In 2024, Finland approved a law specifically banning the practice and preparation of FGM.",https://yle.fi/a/74-20206790,"[{'label': '1 star', 'score': 0.393959105014801}]",0
26.1. 16:22,Society,News,"More than 66 percent of respondents said they would approve of a social media ban for youths under the age of 15. People in Finland are increasingly in favour of banning social media use for people under the age of 15, according to a recent survey. The poll, commissioned by price-tracking website firm Hintaopas in December, found 66.5 percent of respondents supporting a social media ban for under-15s. It said a survey about the topic last summer found 57.3 percent of respondents holding such an opinion, according to the company. The change reflects a nearly 10 percentage point increase in around six months. Support for a social media ban for youths increased the most among respondents between the ages of 18 and 24, as well as those 65 and up. Around 1,000 people took part in the survey. In December, Australia became the first country in the world to ban the use of social media for people under the age of 16, and the idea has gained popularity in other parts of the world. For example, Finnish Prime Minister Petteri Orpo (NCP) has identified social media as a major factor behind the lack of adequate amounts of physical activity among young people and children. Meanwhile, Finland's Institute for Health and Welfare (THL) and the National Agency for Education recently issued stricter guidelines for children’s use of digital gadgets, including the call for a ban on the use of social media or smartphones for kids under the age of 13.",https://yle.fi/a/74-20206519,"[{'label': '1 star', 'score': 0.3504810333251953}]",0
26.1. 13:06,Society,News,"For the past two years, scratchcard winnings have only been redeemable by the person who purchased the card. Finland's Interior Ministry is examining whether scratchcards might once again be allowed as gifts. The investigation will consider whether winnings from a scratchcard could be claimed by someone other than the person who purchased the card. At the start of 2024, scratchcards were brought under mandatory identification rules. Since then, recipients of gifted cards have been unable to redeem any prizes they potentially offer. Parliament approved a new Lotteries Act in December. At the same time, legislators included a statement urging the government to explore ways to permit scratchcards to be given as gifts. Christmastime is traditionally the biggest season for lottery scratch card sales in Finland.",https://yle.fi/a/74-20206449,"[{'label': '1 star', 'score': 0.36179158091545105}]",0
23.12. 16:31,Working life,News,"Some had to pay to get jobs in Finland, while others had to hand over their wages to the boss. The Helsinki Police Department's human trafficking unit has completed preliminary investigations into two separate criminal cases, both involving suspected extortionate labour practices. In the first case, cleaners were allegedly forced to return most of their wages to the company's head. On payday, these full-time workers were required to hand back the bulk of their earnings to the suspect. ""The complainants said they had little choice but to agree to the repayment of their wages,"" said lead investigator Nils Majewski. ""Without work-based residence permits, they would have faced deportation from Finland."" Police suspect that a man registered as an unemployed jobseeker was in fact working for the cleaning company officially owned by his spouse. In practice, though, he is alleged to have run the business despite holding no official position within the firm. Over three years, the man is thought to have drawn around 50,000 euros in social benefits. One of the victims is meanwhile estimated to have been deprived of roughly 130,000 euros in unpaid wages, police said. In the second case, an entrepreneur in the cleaning and restaurant sectors is suspected of luring workers from their home country and from outside the EU. Those recruited from the business owner's country of origin were relatives or acquaintances. Some workers were allegedly required to pay so-called ""starting fees"" to secure employment. ""One employee paid around 6,500 euros,"" Majewski said, adding that the preliminary investigation suggests the entrepreneur also borrowed money from employees and failed to repay it. Workers did not receive their wages every month, or were paid too little. Police suspect the number of victims to be around twenty, with their unpaid wages totalling just under 200,000 euros. Both cases are now under consideration by prosecutors.",https://yle.fi/a/74-20201373,"[{'label': '1 star', 'score': 0.3785126507282257}]",0
23.12. 12:14,Working life,News,"Around 50,000 more people were unemployed last month than in November 2024. More people were again out of work in November, according to the national number cruncher. Joblessness continued to rise in November, according to Statistics Finland. The trending unemployment rate climbed to 10.6 percent, up 0.2 percentage points from October. This marks the bleakest reading since 2009, when the agency began tracking the trending jobless rate. The trend tracking is a measure of long-term changes in employment and unemployment, eliminating the peaks and valleys of factors like seasonal employment variations. The agency reported that as of November, there were around 50,000 more unemployed people this year compared to the same month in 2024. In total, 276,000 people in Finland were out of work last month. The overall number of those in work changed little compared with last year. However, part-time employment increased, while full-time jobs continued to decline. Last week, the governement said Finland's economic recovery this year has been weaker than expected. According to the Finance Ministry, public finances may still need to be adjusted by 1.4 billion euros during this government term by some combination of tax hikes and budget cuts.",https://yle.fi/a/74-20201314,"[{'label': '1 star', 'score': 0.4562072157859802}]",0
19.12. 11:43,Working life,News,"The votes fell 108-54, with 21 abstentions and 16 representatives absent. Finnish MPs on Friday approved a law that aims to lower the threshold to dismiss employees. The votes fell 108-54, with 21 abstentions and 16 representatives absent. After the law goes into effect, a ""proper reason"" will suffice for terminating an employment contract, compared to current law requiring both ""proper and weighty"" grounds. Earlier this month, Parliament's Employment and Equality Committee greenlit the government's plans to lower the threshold for employers to fire workers. At the time, the committee's chair, MP Arto Satonen (NCP), said the reform was especially aimed at improving the operating conditions of small and medium-sized companies — as they will be more willing to hire staff if the threshold for dismissal is lowered. Opposition parties often referred to the government-proposed legislation as a ""firing law"". Opposition MP Pia Hiltunen (SDP) strayed from her party's position in Friday's vote, siding with the government in favour of the legislation. According to news agency STT's information, the Social Democrats plan to reprimand the MP for doing so.",https://yle.fi/a/74-20200745,"[{'label': '1 star', 'score': 0.4626881182193756}]",0
16.12. 15:30,Working life,News,"In 2001, Linda Lampenius was forced to buy an advertisement in Ilta-Sanomat to persuade the millionaire Peter Nygård, now a convicted sex offender, to drop his defamation claims. Sanoma Media Finland plans to reimburse violinist Linda Lampenius for the cost of a newspaper advertisement she was compelled to pay for more than 20 years ago to apologise to ex-fashion tycoon Peter Nygård, Suomen Kuvalehti reports. In 2001, Lampenius paid for a full-page ad in Ilta-Sanomat and gave an interview to halt the ex-fashion tycoon's demands for damages over alleged defamation. The dispute stemmed from comments she made in 1997 about an encounter with Nygård during a trip to California, in which she warned against sending young Finnish women to his residence. She told tabloid magazine 7 päivää that Nygård had shown her photographs of naked women taken at his villa. The advertisement cost 35,000 Finnish marks, which these days amounts to nearly 9,000 euros. Finnish-born Nygård was convicted in Canada in 2024 on multiple counts of sexual assault that took place between the 1980s and the mid-2000s. Sanoma's chief executive, Pia Kalsta, told Suomen Kuvalehti that the repayment would still need to be discussed with Lampenius.",https://yle.fi/a/74-20200094,"[{'label': '1 star', 'score': 0.3439079821109772}]",0
8.12. 14:59,Education,News,"Three 14-year-old girls were injured in the attack at a school in Pirkkala earlier this year. Prosecutors have filed three attempted murder charges against a 16-year-old boy over the school stabbing that took place in Pirkkala this past spring. Three 14-year-old girls were injured in the incident at Vähäjärvi School on 20 May. Police have previously said the boy selected the girls at random, and that neither he nor the victims — all pupils at the school — knew one another. After the stabbings, the boy left the school. Police arrested him shortly afterwards at a nearby square. The girls' injuries were not life-threatening, and they were discharged from the hospital the following day. The boy had published an online manifesto, saying he had planned the attack for half a year and wanted to do something ""meaningful, exciting, and go to prison for two to four years"". In August, the court ordered the boy to undergo a psychiatric evaluation. He remains in custody with the case set to be heard at Pirkanmaa district court on 19 December.",https://yle.fi/a/74-20198524,"[{'label': '1 star', 'score': 0.36495301127433777}]",0
3.11. 16:28,Education,News,"The move aims to make Finland more attractive to international students and returnees, while supporting those with limited Finnish or Swedish skills, the education ministry says. The Ministry of Education and Culture has announced that the first authorisations to offer general upper-secondary education in English have been granted. Approvals were given to Gradia — a Jyväskylä-based educational consortium — and institutions in the cities of Helsinki, Oulu, Pori, and Tampere, covering a total of five upper-secondary schools, a ministry press release explained on Monday. ""The authorisation to provide education applies to Helsinki Upper Secondary School of Languages, Jyväskylän Lyseo Upper Secondary School, Oulun Lyseon lukio (upper secondary school), Porin lukio general upper secondary school and Pyynikin lukio upper secondary school (in Tampere),"" the ministry said in the release. The English School in Helsinki already offers an English-language curriculum for upper secondary pupils. According to Education Minister Anders Adlercreutz (SPP), the move aims to make Finland more attractive to international students and returnees, while supporting those with limited Finnish or Swedish skills. The English upper-secondary courses are set to begin next August, with around 200 students expected to enrol in the programmes each year. The first English matriculation exams are set for autumn 2028. ""The matriculation examination in English is intended for students whose language skills are too limited to be able to complete the general upper secondary education syllabus and the related matriculation examination in Finnish or Swedish,"" the release explained. ""Matriculation candidates whose primary language is neither Finnish nor Swedish are required to pass a compulsory mother tongue and literature test in either Finnish or Swedish in the form of a second language and literature test,"" it continued. Amended note at 14:41 on 4 November 2025 to reflect that this item was edited shortly after publication for clarity and to name the specific schools. Edited at 10:17 on 5 November 2025 to add that the English School in Helsinki already offers an English-language curriculum.",https://yle.fi/a/74-20191908,"[{'label': '1 star', 'score': 0.2530469298362732}]",0
4.2. 11:32,Crime,News,"These types of crimes increased significantly compared to 2024. Using various schemes, criminals swiped a total of around 70 million euros from victims in Finland in 2025, according to Finance Finland (FFI). FFI represents the financial interests of the country's financial sector. According to FFI, phishing scams were the most common method criminals used in bilking people out of their money, stealing around 22 million that way. In total, there were attempts to defraud people in the country of around 150 million euros last year. However, banks managed to claw back or block payments that were headed to the criminals, FFI noted. These types of crimes have increased significantly compared to 2024, when there were attempts to defraud people in Finland of around 107 million euros. That year, banks were able to retrieve or block around 40 percent of the payments. There are ways to avoid getting caught up in a scam, including:",https://yle.fi/a/74-20208254,"[{'label': '1 star', 'score': 0.43321138620376587}]",0
3.2. 11:09,Crime,News,"The third-term opposition MP said she wants to leave politics because she is frustrated by the policies of the current government, which she describes as having features of ""Trumpism"". Member of Parliament Hanna Kosonen of the opposition Centre party has announced that she will step down from parliament at the end of this term, and also retire from politics. In an interview with Helsingin Sanomat, the Savonlinna MP said she is quitting politics because of her frustration with the current right-wing government — which she says displays features of ""Trumpism"". ""This atmosphere, which has been created by all this scissors-clipping [referring to the government's austerity measures], certainly does not build trust or make economic growth possible,"" she told the daily. She also cited the current nature of public debate as another reason why she is stepping away from politics, noting that she does not want to become cynical, as she considers the work of an MP to be very meaningful. Kosonen is a third-term MP. She served as Minister of Science and Culture in 2019 and 2020, first under PM Antti Rinne (SDP) and then under his replacement, Sanna Marin.",https://yle.fi/a/74-20208019,"[{'label': '1 star', 'score': 0.3488622009754181}]",0
15.1. 15:54,Crime,News,"Terno Hedman fatally shot his pregnant partner on a busy street in the centre of Tampere in front of the couple's child. Turku Court of Appeal has upheld the life imprisonment sentence handed down to Terno Alkki Rikhard Hedman for the shooting to death of his pregnant partner in the centre of Tampere in September 2024. Pirkanmaa District Court found Hedman guilty of murder at the original trial in February last year. He was also convicted of a string of other offences, including two counts of assault, aggravated assault, public endangerment, a firearms infraction, violent resistance, and drug use. In its ruling, the appeal court agreed with the district court's verdict that the killing was premeditated and also presented a serious danger to the public. In addition, the appeal court found that the killing was also carried out in a particularly brutal manner. The victim was pregnant with Hedman's child at the time, and their other child, 4 years old at the time, witnessed the killing. Although the murder conviction was upheld, the court however dismissed the charges of aggravated assault and attempted aggravated assault. These charges related to two bystanders on the street, who were also injured by the bullets Hedman fired. In the view of the court of appeal, Hedman could not have reasonably foreseen that the bullets intended for the victim would also hit the bystanders. The appeal court's decision is not final, meaning it can be further appealed to Finland's Supreme Court. During the first trial, Hedman told the victim's family in court that he would accept the verdict and would not appeal. He changed his mind however and appealed the verdict of murder. Both Hedman and his victim are members of the Romani community. Yle includes their backgrounds in the reporting of the case because of the ongoing societal discussion about serious acts of violence within Finland's Roma community.",https://yle.fi/a/74-20204563,"[{'label': '1 star', 'score': 0.4446146786212921}]",0
13.1. 15:02,Crime,News,"Estonians are the largest foreign group incarcerated in Finland. Finland and Estonia are moving to streamline the transfer of prisoners between the two countries. Justice Minister Leena Meri (Finns) and Estonia's Minister of Justice and Digital Affairs, Liisa-Ly Pakosta, signed a joint declaration to that effect in Tallinn on Tuesday. Estonians make up the largest group of foreign inmates in Finnish prisons, according to Finland's justice ministry. The agreement aims to identify obstacles to prisoner transfers and to strengthen cooperation between the two countries' prison authorities. As part of the effort, Estonia plans to amend its legislation to remove a provision under which it has not accepted Estonian prisoners with fewer than six months remaining on their sentences. The share of foreign inmates has been rising in recent years, growing to just over 20 percent in 2024, according to the Prison and Probation Service of Finland (Rise). Last year, the group reported that Finnish prisons had exceeded capacity.",https://yle.fi/a/74-20204028,"[{'label': '1 star', 'score': 0.2679104506969452}]",0
13.1. 13:23,Crime,News,"A flagpole was broken, a flag ripped and graffiti was painted on a wall of the building in the upscale Kulosaari neighbourhood. Helsinki police are investigating an incident at the Iranian embassy in the western Kulosaari district. The police suspect that at least two people entered the embassy grounds on Monday. Authorities were called to the embassy around 5pm, but the suspects had fled the scene by the time they arrived. According to a police statement, the individuals broke a flagpole, ripped the Iranian flag and defaced an exterior wall with paint. The suspects left in a car, which police later spotted in Itäkeskus, eastern Helsinki. Police detained two male suspects who were in the vehicle. The incident is being investigated as aggravated vandalism and breach of public peace. After questioning the suspects, the police will decide on whether to they will be formally placed under arrest. The police are also investigating the identities of other individuals who entered the embassy grounds. The incident came as Iranian authorities have a launched a deadly crackdown on anti-government protests in the country. On Tuesday, Foreign Minister Elina Valtonen (NCP) summoned Iranian Ambassador Javad Aghazadeh Khoei to express concern over an internet blackout imposed by Iranian authorities and the violent suppression of protests. More than 600 people have been killed and thousands detained, human rights groups said on Tuesday. There are currently 91 Finns in Iran who have filed travel declarations with the Finnish Foreign Ministry, Finland's Ambassador-at-large for the Middle East and the Persian Gulf, Harri Kämäräinen, told Yle on Tuesday morning. ""Presumably most of them are dual citizens, Finns who may have gone to spend the Christmas holidays with relatives in Iran. Contact has been made with all of them,"" Kämäräinen said, adding that the actual number of Finns in Iran may be higher. According to Kämäräinen, the Finnish embassy in the Iranian capital, Tehran, is maintaining nearly normal operations despite the unrest. He is the former Finnish Ambassador to Iran. On Monday, the embassy warned that arbitrary arrests of foreigners were on the rise in Iran. According to Statistics Finland, there were more than 12,000 Iranian-born people living in Finland in 2024.",https://yle.fi/a/74-20203964,"[{'label': '1 star', 'score': 0.4595666527748108}]",0
12.1. 16:42,Crime,News,"Investigators believe two individuals provided false information about costs and the quality of construction as they applied for state-subsidised loans. Police suspect two individuals linked to the construction company Sisco of aggravated subsidy fraud. According to investigators, the accused defrauded the state of millions of euros. The case is centred on guarantee and subsidy loan applications at the Housing Finance and Development Centre of Finland (Ara) in 2014-2017 — intended for state-funded housing projects. Police suspect the individuals of providing false information about construction costs and the quality of construction as they applied for the loans. According to a statement issued by prosecutors, Ara granted the company a total of around 54 million euros in loans. It said Ara suffered estimated damages of at least around 15 million euros. The suspects have denied any wrongdoing.",https://yle.fi/a/74-20203755,"[{'label': '1 star', 'score': 0.6978546977043152}]",0
12.1. 12:54,Crime,News,"Finnish and Estonian authorities suspect the Fitburg was involved in deliberately damaging an underwater cable in the Baltic Sea on New Year's Eve. Finnish authorities have lifted the seizure order on the Fitburg cargo vessel, which is suspected of damaging an undersea cable in the Gulf of Finland on New Year's Eve. In a statement released on Monday, the Finnish Border Guard said the ship was escorted out of Finland's territorial waters from Kantvik port in Kirkkonummi at around 11am. Risto Lohi, who is leading the National Bureau of Investigation's (NBI) preliminary probe into the incident, said that both Finnish and Estonian police have completed their investigations, which is why the seizure could be lifted. ""Helsinki District Court yesterday, Sunday, detained a crew member of the Fitburg vessel in a new hearing. Some of the crew remain under a travel ban,"" Lohi added. Last week, Finnish police applied to remand one crew member in custody, which the court granted on Sunday, while three others have been placed under a travel ban. The reasons for the suspect to be further detained were also upgraded from reasonable suspicion to probable cause. Fitchburg's crew consisted of a total of 14 members — who are citizens of Russia, Georgia, Kazakhstan, and Azerbaijan — and it sailed under the flag of Saint Vincent and the Grenadines. Finnish authorities took control of the vessel on New Year's Eve in the Gulf of Finland amid suspicions that the ship, which was en route from Russia to Israel, deliberately damaged a telecommunications cable by dragging its anchor along the seabed. The incident is being investigated as suspected aggravated criminal damage, suspected attempted aggravated criminal damage, and suspected aggravated interference with telecommunications. There have been a spate of similar incidents in the Baltic Sea in recent years, in which vessels are suspected of deliberately damaging underwater cables. Yle News reporter Matt Schilke compiled this report last week on the phenomenon.",https://yle.fi/a/74-20203756,"[{'label': '1 star', 'score': 0.36895832419395447}]",0
9.1. 14:31,Crime,News,"A group of middle schoolers and their teacher were injured in the fall after the temporary bridge gave way in May 2023. Western Uusimaa District Court has handed down a suspended prison term of five months to the project manager of a scaffolding firm after finding him guilty on 19 counts of aggravated negligent injury. The charges relate to the collapse of a temporary metal and plywood bridge in the Tapiola district of Espoo in May 2023. The bridge gave way as a total of 44 pedestrians were attempting to cross. The collapse led to a group of middle school teenagers suffering a range of injuries after they plunged about five metres to the ground. In its verdict on Friday, the court ruled that the defendant, aged in his late 30s, neglected his duties by approving the use of the temporary bridge, which was ordered by the City of Espoo to provide a route across Itätuulenkuja while construction work was ongoing. This approval was given although the load-bearing capacity of the bridge had not been verified in the assembly work designed and supervised by the defendant. The court noted that the bridge was assembled from parts made by different scaffolding manufacturers and did not match standard structures. Ensuring the bridge's durability was the project manager's responsibility, the verdict added. Charges against a second defendant, a supervisor with the construction company that built the bridge, were dismissed by the court on Friday. Police initially suspected eight people of crimes in relation to the incident, but the charges against six of the eight were dropped before the case came to court. The City of Espoo also avoided any charges arising from the bridge collapse. The group of middle school students, numbering about 23, as well as their teacher, suffered injuries ranging from minor to very serious as a result of the fall. Six of the teenage victims were left with permanent impairments, according to Finland's Safety Investigation Authority. All of the injured were eighth-grade students from Helsinki's Kalasatama School.",https://yle.fi/a/74-20203413,"[{'label': '1 star', 'score': 0.4910430908203125}]",0
8.1. 15:50,Crime,News,"The men were tasked with retrieving the drugs from a shipping container and hiding them in nearby woods. Helsinki District Court has sentenced two Albanian men in their 30s to prison terms of around eight years for aggravated drug offences. The court found that the men had been involved in smuggling around 45 kilograms of cocaine into Finland from Ecuador in a shipping container. The haul, which could have fetched 4.5 million euros on the street, was intercepted by Finnish Customs. After arriving in Finland on 15 September, 2025 and scouting the harbour, the men returned five days later at night in a rowboat they had found nearby. At the port, they found the shipping container and cocaine, which had been hidden inside the container's refrigeration unit. According to the men, they had each been promised 10,000 euros in their home country for travelling to Finland, retrieving the drugs, and hiding them in the forest. Someone else was to take the stash from there. The district court's verdict can still be appealed. In a similar case, the district court recently sentenced two Swedish men to nearly eight years in prison. They had received a 44-kilo shipment of cocaine smuggled from Colombia at Vuosaari Harbour last May.",https://yle.fi/a/74-20203213,"[{'label': '1 star', 'score': 0.35924622416496277}]",0
31.12. 16:35,Crime,News,"The 16-year-old boy stabbed three 14-year-old girls at the  Vähäjärvi School in Pirkkala in May. The Pirkanmaa District Court on Wednesday convicted a 16-year-old male of three counts of attempted murder in connection with the school stabbings in Pirkkala this past spring. However, a psychiatric evaluation carried out previously found that the teen was not criminally responsible, meaning he did not understand his actions or their consequences. Public health authority THL has ordered him into involuntary psychiatric treatment. As a result, the defendant was not sentenced to punishment. He was, however, ordered to pay some 39,600 euros to the three victims. According to police, before the attack, the boy carried out hundreds of searches using artificial intelligence, including queries about stabbing the neck and heart, and about human anatomy. He also searched for information on mass killings, school shootings, police procedures, concealing evidence, manifestos, and how to commit crimes. In addition, he wrote a manifesto in Finnish and English, saying that his motive was a desire to do something significant and to bring excitement into his life. He also said he wanted to be sent to prison for two to four years.",https://yle.fi/a/74-20202123,"[{'label': '1 star', 'score': 0.352551132440567}]",0
26.12. 13:28,Crime,News,"Helsinki District Court imposed an enhanced travel ban on all three suspects. They are still under investigation by the National Bureau of Investigation (NBI). Helsinki District Court has released three men suspected of financing a terrorist group. Two of the suspects were released last Friday and the third on Tuesday this week. However, the District Court has imposed an enhanced travel ban on the men, who are aged 47, 57 and 58. That usually means monitoring with electronic ankle bracelets and required periods of time when the suspect must remain home. Last month, the district court remanded the men on suspicion of financing a terrorist group. According to Yle sources, the men are suspected of having provided financial support to the Kurdistan Workers' Party (PKK). The PKK is an armed group that has sought self-rule for the Kurds. It has been designated as a terrorist organisation by the EU, the US, Turkey and others. Last May, the PKK said that it had disbanded. During Finland’s Nato accession process, Turkey repeatedly demanded that Finland hand over individuals that Ankara suspected of PKK involvement. In late 2022, Helsinki police banned the display of flags representing the PKK and related organisations. According to the National Bureau of Investigation (NBI), the suspected crimes began in Helsinki in 2023 and continued until early November this year. The District Court's remand decisions were based crimes suspected to have occurred in early November. The 58-year-old suspect is registered as a resident of Imatra, while the 47-year-old’s address is in Sipoo. The 57-year-old’s address is unknown. According to Helsingin Sanomat, the men are of Kurdish origin. The NBI is still continuing to investigate the suspected terrorist crimes. It says that the preliminary investigation has been ongoing since the beginning of the year. The head of the investigation, Senior Detective Superintendent Mikko Laaksonen, declined to comment on any details of the investigation to Yle. The men were detained during a late-night traffic stop in Ruokolahti, South Karelia, in early November. Around the same time, the Kurdish Democratic Society Centre (NCDK Finland) said that police had raided its community centre in eastern Helsinki. The NBI froze their assets in mid-December, except for funds for essential expenses such as food, housing and healthcare.",https://yle.fi/a/74-20201502,"[{'label': '1 star', 'score': 0.27708131074905396}]",0
23.12. 13:15,Crime,News,"The case dealt with one of the biggest drug smuggling operations Finland has ever seen. Helsinki's Court of Appeal on Tuesday handed down new verdicts in a drug case related to the Swedish criminal gang Dödspatrullen. The appeal court reviewed the case of 12 of the defendants in the sprawling case heard last year by the city's district court. The higher court increased the prison terms of five of the defendants found guilty of aggravated drug crimes to a sentence of up to 13 years. The court also extended the sentences of two other defendants. Deviating from the district court's decision, the appeal court found that seven of the defendants had committed several crimes, particularly for importing the drugs. The district court convicted 10 defendants of single counts of aggravated drug offenses, and convicted two defendants of aggravated money laundering. The lower court handed most of those defendants 10-year prison terms. The case dealt with one of the biggest drug smuggling operations Finland has ever seen.",https://yle.fi/a/74-20201337,"[{'label': '1 star', 'score': 0.5042056441307068}]",0
