Time,Category,Headline,Full_Text,URL,Sentiment_analysis,Passes_treshold
25.1.2024 6:01,Presidential election,News,"Finland's election day is on Sunday, 28 January. National Coalition Party candidate Alexander Stubb leads Yle's final poll before presidential election day on Sunday. His support has fallen since December's poll, however. The latest poll, conducted by Taloustutkimus, suggests that Stubb would have the support of some 27 percent of voters, compared to 31 percent in December. In second spot was Pekka Haavisto (Green), who is running as an independent candidate backed by a voters' association and the Green party. Finns Party candidate Jussi Halla-aho has shown the greatest increase in support, rising from 10 percent in December to 18 percent now. Halla-aho has overtaken Olli Rehn, who is backed by a voters' association and the Centre Party. Rehn's support also rose, from 12 percent in December to 14 percent now. The poll was conducted via phone interviews. Taloustutkimus Managing Director Jari Pajunen said that phone interviews have proven more accurate than online surveys, which have been used in other recent presidential polls. The poll was conducted between 17 and 23 January. In second-round matchups, Stubb appears to be the overwhelming favourite. According to the poll, he would beat every possible second-round opponent. The poll suggests that Haavisto's chances depend on his second-round opponent. He would struggle if he faces Stubb, and the race could be very even in the unlikely event of a second-round matchup with Rehn. Against Halla-aho, Haavisto would be the favourite. Pajunen said, however, that the number of undecided voters had grown and now stands at some 15 percent. The likely second-round election would take place on Sunday, 11 February, with advance voting from 31 January to 6 February. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20071134#comments,"[{'label': '4 stars', 'score': 0.37465620040893555}]",1
24.1.2024 18:59,Presidential election,News,"Early voter turnout rose to 44 percent, compared to less than 37 percent in the last presidential election. Finns voted more enthusiastically in advance in the current presidential election than six years ago, when Sauli Niinistö was re-elected for a second term by a wide margin in the first round. A new record was set for early voting in the presidential election before polling sites closed on Tuesday evening. Voter turnout rose to 44.0 percent. Six years ago, the preliminary figure reported on the last day was 36.1 percent. That figure was later adjusted to 36.7 percent. A total of 1.88 million Finns cast their votes in advance between 17 and 23 January. It is difficult to estimate the final turnout based on preliminary votes, though, according to Yle election expert Sami Borg, who is research manager at the Foundation for Municipal Development. ""I have thought for a long time, even before voting began, that we could reach 75 percent turnout in this election. That would be a significant increase from [almost] 70 percent six years ago. An increase in the voting percentage would be very rare in Finnish elections. It may be that now some kind of record will be set,"" he told Yle. The total turnout in 2018 was 66.76 percent. According to Borg, the fairly even competition between the top candidates this time may mean that some voters are waiting to vote on election day proper, which is next Sunday, January 28. A likely second-round runoff election would take place on Sunday, 11 February, with advance voting from 31 January to 6 February. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20071162,"[{'label': '2 stars', 'score': 0.28150951862335205}]",1
23.1.2024 10:52,Presidential election,News,"Advance voting for the first round of the presidential election ends on Tuesday. By Monday evening, almost 1.5 million Finns had cast votes in the presidential election, with domestic turnout rising to 34.9 percent of eligible voters. Advance voting for the first round of voting ends on Tuesday and election day is on Sunday. Advance voting abroad ended on Saturday. Election stories — including profiles of each candidate — can be found here, and here's a really simple guide to Finland's 2024 presidential election. Voter turnout has so far been highest in the Pirkanmaa region, where close to 40 percent voted by Monday evening. Early voting was lowest in the autonomous Åland Islands, with only 15.2 percent of eligible voters casting their ballot as of 8pm on Monday. More women than men have cast early votes. If there is a second round of voting, the election day will be on 11 February with domestica advance voting open between 31 January to 6 February. Finns who live abroad will be able to vote in the second round from 31 January to 3 February. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20070785,"[{'label': '4 stars', 'score': 0.3679773509502411}]",1
22.1.2024 18:38,Presidential election,News,"There's less than a week until the presidential election's first round, on Sunday 28 January. Support for Jussi Halla-aho (Finns) rose to 18 percent in Helsingin Sanomat's latest presidential poll, which is only two percentage points away from the survey's runner-up, Pekka Haavisto (Green) who received 20 percent support. Comparatively, Halla-aho received 13 percent support in a similar HS survey last month. Meanwhile, the survey's leader, Alexander Stubb (NCP), received the support of 22 percent of respondents. Both Stubb and Haavisto saw support levels drop in January's survey. Twelve percent of respondents supported Olli Rehn (Cen), which was an increase compared to HS' last poll. The remaining five candidates polled in the single digits, according to Helsingin Sanomat. Election related stories — including profiles of each candidate — can be found here. The Helsingin Sanomat-sponsored survey was carried out by Verian (formerly Kantar Public), with data collected on 17-20 January. It queried 1,008 people in Finland over the age of 18, excluding ones who live on Åland. The survey's maximum margin of error was 3.1 percentage points in either direction. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20070719,"[{'label': '2 stars', 'score': 0.2973611652851105}]",1
22.1.2024 18:38,Presidential election,News,"There's less than a week until the presidential election's first round, on Sunday 28 January. Support for Jussi Halla-aho (Finns) rose to 18 percent in Helsingin Sanomat's latest presidential poll, which is only two percentage points away from the survey's runner-up, Pekka Haavisto (Green) who received 20 percent support. Comparatively, Halla-aho received 13 percent support in a similar HS survey last month. Meanwhile, the survey's leader, Alexander Stubb (NCP), received the support of 22 percent of respondents. Both Stubb and Haavisto saw support levels drop in January's survey. Twelve percent of respondents supported Olli Rehn (Cen), which was an increase compared to HS' last poll. The remaining five candidates polled in the single digits, according to Helsingin Sanomat. Election related stories — including profiles of each candidate — can be found here. The Helsingin Sanomat-sponsored survey was carried out by Verian (formerly Kantar Public), with data collected on 17-20 January. It queried 1,008 people in Finland over the age of 18, excluding ones who live on Åland. The survey's maximum margin of error was 3.1 percentage points in either direction. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20070719#comments,"[{'label': '2 stars', 'score': 0.2973611652851105}]",1
18.1.2024 15:34,Presidential election,News,"The latest episode in our presidential election series asks what issues will be on voters' minds as they go to cast their ballot. Finland will elect a new president in the coming weeks, with advance voting for the first round kicking off this week ahead of polling day proper on Sunday 28 January. Yle's senior political correspondent Ari Hakahuhta tells APN that there is one big topic on Finns' minds as they prepare to cast their ballot. ""It's foreign policy, stupid,"" Hakahuhta says, a reference to the famous phrase, 'it's the economy stupid', coined during Bill Clinton's successful 1992 US presidential election campaign. Listen to the episode via this embedded player, on Yle Areena, via Apple, Spotify or wherever you get your podcasts. Hakahuhta added that voters will also be assessing the morals and values of each candidate, as the president is often viewed as an ethical bellwether for many Finns. This is a viewpoint echoed by Jenni Karimäki, a political researcher at the University of Helsinki. ""I think that in many cases the ideological or party political background of the candidate speaks about their values... this perhaps bears a lot more weight when people decide between candidates than actual security and foreign policy issues,"" Karimäki tells APN. This week's show was presented by Ronan Browne and Miyuki Jokiranta. The sound engineer was Mikko Kymäläinen. If you have any questions or would like to share your thoughts, contact us via WhatsApp on +358 44 421 0909 or at yle.news@yle.fi and allpointsnorth@yle.fi. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20070125,"[{'label': '4 stars', 'score': 0.40845024585723877}]",1
18.1.2024 11:05,Presidential election,News,"Advance voting has started and the election's first round will be held on Sunday, 28 January. Alexander Stubb (NCP) took the top spot in the latest presidential candidate support poll by rural-focused newspaper Maaseudun Tulevaisuus (MT). Published on Thursday, the survey found 24 percent of respondents supported Stubb while his closest competitor, Pekka Haavisto, backed by a voters' association and the Green Party, received support of 21 percent. Fifteen percent of respondents chose the Finns Party's candidate Jussi Halla-aho, while 12 percent supported Olli Rehn, who's backed by a voters' association and the Centre Party. Support for the remainder of the nine candidates running for Finland's top political post were in the single digits. The Social Democrats' Jutta Urpilainen and Li Andersson from the Left Alliance each received support from seven percent of respondents. Voters' association-backed Mika Aaltola and the Christian Democrats' candidate Sari Essayah each received two percent support, while the Movement Now candidate, Harry 'Hjallis' Harkimo received support from one percent of those surveyed. Advance voting in the presidential election began on Wednesday. The first round's election day is on Sunday, 28 January. If no single candidate gains 50 percent or more of the vote in the first round, the top two candidates will go to a second round run-off on 11 February. Election related stories — including profiles of each candidate — can be found here. Yle News published ""A really simple guide to Finland's 2024 presidential election"", which includes information about the election and offers some insight about its history. The MT-commissioned survey was carried out by data analytics firm Kantar Agri during 12-17 January. More than one thousand people aged between 18-79 took part in the poll, which had a three percentage point margin of error in either direction. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20070069,"[{'label': '4 stars', 'score': 0.3782520890235901}]",1
18.1.2024 11:05,Presidential election,News,"Advance voting has started and the election's first round will be held on Sunday, 28 January. Alexander Stubb (NCP) took the top spot in the latest presidential candidate support poll by rural-focused newspaper Maaseudun Tulevaisuus (MT). Published on Thursday, the survey found 24 percent of respondents supported Stubb while his closest competitor, Pekka Haavisto, backed by a voters' association and the Green Party, received support of 21 percent. Fifteen percent of respondents chose the Finns Party's candidate Jussi Halla-aho, while 12 percent supported Olli Rehn, who's backed by a voters' association and the Centre Party. Support for the remainder of the nine candidates running for Finland's top political post were in the single digits. The Social Democrats' Jutta Urpilainen and Li Andersson from the Left Alliance each received support from seven percent of respondents. Voters' association-backed Mika Aaltola and the Christian Democrats' candidate Sari Essayah each received two percent support, while the Movement Now candidate, Harry 'Hjallis' Harkimo received support from one percent of those surveyed. Advance voting in the presidential election began on Wednesday. The first round's election day is on Sunday, 28 January. If no single candidate gains 50 percent or more of the vote in the first round, the top two candidates will go to a second round run-off on 11 February. Election related stories — including profiles of each candidate — can be found here. Yle News published ""A really simple guide to Finland's 2024 presidential election"", which includes information about the election and offers some insight about its history. The MT-commissioned survey was carried out by data analytics firm Kantar Agri during 12-17 January. More than one thousand people aged between 18-79 took part in the poll, which had a three percentage point margin of error in either direction. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20070069#comments,"[{'label': '4 stars', 'score': 0.3782520890235901}]",1
16.1.2024 17:26,Presidential election,News,"The first round's official election day is on Sunday, 28 January. If a second round is needed, it will be held on 11 February. Advance voting in Finland's first round of the presidential election begins on Wednesday and will continue until next Tuesday. Finns who live abroad will have the opportunity to vote in advance from Wednesday until Saturday of this week. Last week, Yle News published ""A really simple guide to Finland's 2024 presidential election"" , an article offering insights into the history that shaped how Finns elect their presidents. It also provides information about the election, including details about dates and deadlines. Nine candidates are running for the important job and Yle News has published profiles about each of them. Election related stories — including the profiles — can be found here. Yle also posted an election compass which aims to help people find the presidential candidates that most share their views. The first round's election day is on Sunday, 28 January. If no single candidate gains 50 percent or more of the vote in the first round, the top two candidates will go to a second round run-off on 11 February. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20069791,"[{'label': '4 stars', 'score': 0.4002763330936432}]",1
16.1.2024 9:22,Presidential election,News,"Alexander Stubb and Jussi Halla-aho proved popular candidates among under-18s. Alexander Stubb received the most votes in a mock presidential election organised by the Finnish National Youth Council, Allianssi, reports Iltalehti. The National Coalition Party candidate drew 21.5 percent of the vote, just a whisker more than Jussi Halla-aho of the Finns Party, who was a close second with 20.8 percent. Only 646 votes separated the two. The youth group staged shadow elections in 545 schools located in 198 municipalities across Finland. Yle News' All Points North podcast asked what first-time voters think about the presidential election. When it's snowing heavily at Helsinki Airport, maintenance crews have less than fifteen minutes to clear a three-kilometer-long runway. So how do planes in Finland take off in heavy snow that would disrupt flights in many other places? The secret, according to Helsingin Sanomat, is a fearsome-looking 25-metre and 30-tonne brush blower dubbed ""the Monster"". When the weather is particularly bad, ten of these beasts move in succession to clear the snow. Last in the procession is another type of machine that sucks up any leftover snow and spits it out in a spray. The airport's winter maintenance department employs 60 staffers, with Finavia bringing in another 75 every winter. In the summers, these snow workers are often asphalt workers, farmers and loggers. Ilta-Sanomat follows up on recent feedback in HS from a reader in the UK claiming that people in Finland are overheating their homes and should stop complaining about high electricity costs. In England, it's normal for indoor temperatures to be around 17–18 degrees Celsius in wintertime, according to this reader. IS, however, notes that Finland's respiratory health watchdog recommends an adequate room temperature to be between 20–22 degrees. One 78-year-old, who's house is 18C, told IS that thick rugs and curtains help keep the cold out. As a saving measure, another reader said she was using a wood-heated baking oven, though firewood was also a rising cost these days. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20069619,"[{'label': '2 stars', 'score': 0.24554112553596497}]",1
16.1.2024 9:22,Presidential election,News,"Alexander Stubb and Jussi Halla-aho proved popular candidates among under-18s. Alexander Stubb received the most votes in a mock presidential election organised by the Finnish National Youth Council, Allianssi, reports Iltalehti. The National Coalition Party candidate drew 21.5 percent of the vote, just a whisker more than Jussi Halla-aho of the Finns Party, who was a close second with 20.8 percent. Only 646 votes separated the two. The youth group staged shadow elections in 545 schools located in 198 municipalities across Finland. Yle News' All Points North podcast asked what first-time voters think about the presidential election. When it's snowing heavily at Helsinki Airport, maintenance crews have less than fifteen minutes to clear a three-kilometer-long runway. So how do planes in Finland take off in heavy snow that would disrupt flights in many other places? The secret, according to Helsingin Sanomat, is a fearsome-looking 25-metre and 30-tonne brush blower dubbed ""the Monster"". When the weather is particularly bad, ten of these beasts move in succession to clear the snow. Last in the procession is another type of machine that sucks up any leftover snow and spits it out in a spray. The airport's winter maintenance department employs 60 staffers, with Finavia bringing in another 75 every winter. In the summers, these snow workers are often asphalt workers, farmers and loggers. Ilta-Sanomat follows up on recent feedback in HS from a reader in the UK claiming that people in Finland are overheating their homes and should stop complaining about high electricity costs. In England, it's normal for indoor temperatures to be around 17–18 degrees Celsius in wintertime, according to this reader. IS, however, notes that Finland's respiratory health watchdog recommends an adequate room temperature to be between 20–22 degrees. One 78-year-old, who's house is 18C, told IS that thick rugs and curtains help keep the cold out. As a saving measure, another reader said she was using a wood-heated baking oven, though firewood was also a rising cost these days. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20069619#comments,"[{'label': '2 stars', 'score': 0.24554112553596497}]",1
15.1.2024 11:32,Presidential election,News,"Finland's Speaker of Parliament and presidential candidate Jussi Halla-aho (Finns) has filed two separate defamation claims against a comedian and a Green party councillor. The two defamation cases brought by Finland's Speaker of Parliament and presidential candidate Jussi Halla-aho (Finns) have not been prioritised over other investigations, Finnish police have said in a statement. Halla-aho reported Ilkka Kivi to the police in November after a social media post by the comedian in which Halla-aho was described as a fascist. He filed a second complaint in December, this time against Aino Tuominen, a Green Party deputy city councillor in Helsinki. The pace at which the two cases have proceeded from the filing of the reports to the suspects being questioned has led some people on social media to question if Halla-aho's complaints were receiving special treatment because of his position as a prominent politician. Similar cases, some have noted, proceed at a much slower pace. However, a police spokesperson denied that the cases have been prioritised. ""Unlike other similar cases, the case has not been prioritised,"" Detective Inspector Juha-Matti Suominen wrote in an emailed reply to Yle's questions. He added that defamation investigations will in future be carried out by a dedicated unit created in response to criticism over the slow pace of defamation investigations. The unit will be led by Suominen. Clear-cut cases will be dealt with as quickly as possible, Suominen noted, while preliminary investigations will be launched into the more difficult cases. The relatively rapid investigative pace in the Halla-aho cases are explained by this new unit's way of working, Suominen said, adding further that investigations can still take a long time even if interviews are carried out relatively early in the preliminary probe.",https://yle.fi/a/74-20069442,"[{'label': '4 stars', 'score': 0.3136589229106903}]",1
16.1. 10:27,Sport,News,"The Helsinki native won the doubles title at the Australian Open last year alongside his British playing partner Henry Patten, the highlight of a very successful year on the court for the Finn. Tennis player Harri Heliövaara has been voted Finland's Athlete of the Year for 2025. The Helsinki native narrowly beat two former winners — basketball star Lauri Markkanen and ice hockey player Aleksander Barkov — in the vote by the Finnish Association of Sports Journalists. ""It’s an incredible honour. It really is something unique. Not just in tennis, but across sports. Pride is definitely the first thing that comes to mind from this,"" Heliövaara told the gala event on Thursday evening via a video call from Adelaide, Australia. Heliövaara won the doubles title at the Australian Open last year alongside his British playing partner Henry Patten, the highlight of a very successful year on the court for the Finn, who climbed to number three in the world rankings for doubles tennis. He also became the first tennis player to ever win Finland's athlete of the year award. The Association of Sports Journalists has awarded the title of Athlete of the Year since 1947, usually voting from a shortlist of 10 names. Breakthrough of the year: Suvi Minkkinen, biathlon Young athlete of the year: Miikka Muurinen, basketball Role model of the year: Anni Kärävä, freeskier Coach of the Year: Lassi Tuovi, men’s national basketball team Most active workplace: Luhta Sportswear Company Finland’s Most Active Municipality: Sotkamo Sports Journalist of the Year: Juha Kanerva, IS, HS and Urheilulehti Team of the Year: Men’s national basketball team",https://yle.fi/a/74-20204684,"[{'label': '5 stars', 'score': 0.5890469551086426}]",1
18.11. 11:40,Sport,News,"The striker capped off a record-breaking international career with his 43rd and final goal in Monday evening's match against Andorra in Tampere. Finland's all-time top goalscorer in men's football, Teemu Pukki, signed off his international career with a goal and an assist in a 4-0 win over minnows Andorra on Monday evening in Tampere. Pukki notched a record 43 goals during his 133 games for the Huuhkajat, or Eagle Owls, over the course of 16 years. His 43rd and final goal for Finland will not go down as his finest, but it capped off an emotional night at Tammela stadium for players and fans alike — but especially for Pukki himself, who wept openly when he was substituted to a standing ovation on 70 minutes. ""It was an absolutely amazing experience. I got the goal I wanted, and the win. And with this kind of farewell, I can be happy,"" Pukki told Yle Sport after the game, adding that his final goal for Finland was ""probably the ugliest"". ""But every goal counts. I’ll happily take it. It might have even gone in off my hand, so maybe it should have been disallowed,"" he said. The former Norwich and Celtic striker's success in front of goal for the national side led to Finnish fans celebrating a ""Pukki party"" each time he added to his tally. The term originated during Finland's historic qualification for the 2020 European Championships — the first time the men's national team reached a major finals — with Pukki scoring 10 goals along the way. Pukki, however, departs on something of a sour note, as a 1-0 defeat to Malta in his final competitive game for this country last Friday ended any lingering hopes Finland had of qualifying for next summer's World Cup finals.",https://yle.fi/a/74-20194713,"[{'label': '4 stars', 'score': 0.4075305759906769}]",1
16.11. 12:14,Sport,News,"The city will hold an official opening event for the Oulunkylä ice field on Saturday 29 November with activities including an ice disco. Helsinki residents will once again be able to skate at the Oulunkylä artificial ice field, which reopens to the public on Sunday following renovations that began last year. The overhaul included upgrades to the ice field itself, the refrigeration technology of the adjacent ice hall and the maintenance building, which houses a gym and exercise hall. The refrigeration system was modernised into a hybrid model utilising geothermal heat and condensation heat from the cooling process. Despite the extensive work, the site's historically protected features — including the concrete light poles and the lights suspended above the ice — have been preserved. Built in 1977, the Oulunkylä rink is considered Europe's largest single artificial ice surface during winter and remains one of Helsinki's most popular skating venues. Deputy Mayor Paavo Arhinmäki (Left) said maintaining natural ice has become increasingly difficult as winters warm. ""It is even more important that we continue to provide Helsinki residents with winter sports opportunities, such as free-of-charge public skating slots on artificial ice fields,"" he said, adding that the renovation was carried out ""with respect for the old and traditional while still utilising today's technologies and necessities."" The Oulunkylä field has space for two bandy rinks and three speed skating tracks. Free public skating sessions will be held daily, with separate areas reserved for skaters and stick users. Artificial ice facilities across Helsinki will open gradually through November and December depending on weather conditions, with public skating remaining free of charge citywide. The city will hold an official opening event for the Oulunkylä ice field on Saturday 29 November. The free family event will feature appearances by Deputy Mayor Arhinmäki and rapper VilleGalle, as well as demonstrations and activities from Finnish ice sports associations. Visitors will be able to try a range of ice sports with guidance from local clubs, while Helsinki's sports services will organise games and activities at the edge of the rink. The event will conclude with an ice disco. A new artificial ice field will also open in Sipoo's Söderkulla on Sunday, featuring a rink and a free-skating area. Outside the skating season, the site is used as a sand-based artificial turf field.",https://yle.fi/a/74-20194383,"[{'label': '5 stars', 'score': 0.4490480422973633}]",1
11.9. 10:31,Sport,News,"The ""wolf pack"" will face Germany in Friday's semi-final, marking the first time a Finnish team has reached the last four of the European championships. Finland's men's basketball team has progressed to the semi-finals of the European championships for the first time, after a convincing 93-79 win over Georgia in Wednesday evening's quarter final in Riga. An impressive show of scoring by Finland's ""wolf pack"" included 17 three-pointers, as well as a spectacular slam dunk by Finnish basketball's new wonderkid Miikka Muurinen. Finland will face a stern test in Friday's semi-final against world champions Germany, who they lost to during the group phase on a scoreline of 91-61. Yle Sport pundit Pekka Salminen noted that the defeat to Germany could actually play into Finland's hands in the semi-final. ""We learned from that, and I'm sure it also sticks in the minds of the Germans that the game was pretty easy for them. Now the situation will be different,"" Salminen said. The win over Georgia on Wednesday evening sparked scenes of celebration across the country, including at a bar in the Vallila district of Helsinki. Salminen added further that the team's historic progression to the semi-final of a European championship tournament has come at just the right time for Finnish basketball. ""Now we have momentum,"" he said. ""We need to take advantage of the visibility and the hype, bring in more players, and raise the profile of the sport even further. The boys are doing their best out there, and the people behind the scenes are handling the PR – let’s make the most of this opportunity together.""",https://yle.fi/a/74-20182297,"[{'label': '4 stars', 'score': 0.5328325033187866}]",1
11.8.2025 9:53,Sport,News,"Tampere was the host city for this year's European Athletics U20 Championships, and the young athletes gave the home crowd plenty to shout about. Finnish athletes secured a total of seven medals at the European Athletics U20 Championships, the nation's best medal haul this century in the biennial competition. The tally included four silver medals — won by Ella Mikkola in the high jump, Aatu Kangasniemi in the shot put, Mico Lampinen in the hammer throw and Rebecca Nelimarkka in the javelin — as well as three bronze, for Enni Virjonen (Heptathlon), Pinja Kärhä (hammer throw) and Aatu Kangasniemi again in the hammer throw. The result left Finland in eighth place overall from 33 competing nations in the final Placing Table standings, marking the best performance by a Finnish team in the U20 championships since the 1999 games in Latvia, when the Finns secured 10 medals. The previous record for this century was five medals, won at each of the games in 2001, 2017 and 2021. While the medalists grabbed the headlines, Finland's points tally was helped by the number of Finnish athletes who finished in 4th or 5th place — garnering the team an additional 80 points in total. Jesse Jokinen, Yle Sport's athletics expert, noted that the medal haul in Tampere bodes well for the future of Finnish athletics. ""They are ready to compete. It is not enough to perform in training, you have to be able to do it in the competition arena. If you are aiming for the highest level, then that is a really important trait for an athlete. There were a lot of guys like that on this team,"" Jokinen said. Jokinen singled out high jumper Ella Mikkola and heptathlon athlete Enni Virjonen in particular as potential stars for the future, as they now look to make the step up to compete against the established adult athletes. ""I believe that both have the potential to reach an extremely good level in Europe,"" he said. Elite young athletes from across Europe had converged on the city of Tampere for the four-day event, which ran from Thursday until Sunday. Athletes born between the years of 2006 to 2009 were eligible to compete, with the first championships having taken place in 1970.",https://yle.fi/a/74-20176779,"[{'label': '5 stars', 'score': 0.4945809245109558}]",1
11.7.2025 11:01,Sport,News,"Despite being the lowest-ranked team in their group, the Finnish women's team came within just a few minutes of progressing to the knockout stage. Finland were knocked out of the UEFA Women's European Championship in dramatic fashion on Thursday evening in the Swiss city of Geneva. A goal in added time by Swiss midfielder Riola Xhemaili cancelled out Finland's 1-0 lead, and sent the tournament hosts through to the next phase — the quarter finals — by the narrowest of margins. A 79th minute penalty by Natalia Kuikka looked like it would be enough for the Helmarit, or Boreal Owls, to advance but Xhemaili's late equaliser meant both teams finished on four points in Group A — with the Swiss squeezing through by virtue of their +1 goal difference. ""It's really disappointing,"" Kuikka told Yle after the game. ""We should have advanced from this group. We weren't good enough to win. It's a shame we couldn't do better."" Despite the disappointment, coach Marko Saloranta's charges can be proud of their performances. They entered the tournament as the lowest ranked team in their group, yet their results included a 1-0 win over Iceland, followed by a narrow 2-1 defeat to Norway before Thursday's 1-1 draw with the hosts. ""There were difficult moments in this game. More difficult than in the previous two combined. That's why this is going to hurt us all for a long time,"" Saloranta said.",https://yle.fi/a/74-20172172,"[{'label': '3 stars', 'score': 0.3504646420478821}]",1
10.7.2025 17:30,Sport,News,"The city has drawn crowds of orienteering fans since the events kicked off on Monday. About 400 athletes from over 40 countries are competing at the World Orienteering Championships 2025 currently being held in Kuopio in North Savo, Finland. The main races are being run next to residential areas in Kuopio’s Neulamäki district. Around 500 volunteers are helping to organise the event, which has been in the works since 2019. Event Director Jari Kymäläinen said he’s pleased with the preparations and the strong turnout of volunteers. “We’ve found people willing to take responsibility, and we’ve also got enough on-the-ground helpers for the competition days,” Kymäläinen said. The World Championships will conclude on Saturday, 12 July, with the relay races held in the Puijo terrain. Organisers expect up to 8,000 spectators to gather at the arena. The 2024 edition of the championship was held in Edinburgh, Scotland The city has drawn crowds of orienteering fans since the events kicked off on Monday. “The atmosphere here is incredibly exciting. I’m hoping for great experiences,” said Ira Kantelinen, from Hausjärvi, who took part in the sprint race earlier this week. She believes Finnish orienteers will win medals in several events on home turf. Arto Karjalainen, who came from Kajaani to watch the event, said he’s especially hoping for medals from the Finnish women’s team. Karjalainen has done a lot of orienteering himself, particularly at the Kainuu Orienteering Week, and has also taken part in several Jukola relays. “You can really relate to the athletes out there in the forest and follow their progress with GPS tracking — it’s all very familiar,” Karjalainen said.",https://yle.fi/a/74-20172079,"[{'label': '5 stars', 'score': 0.4619223475456238}]",1
28.6.2025 12:42,Sport,News,"Heili Sirviö won her first gold medal in the X Games in Salt Lake City. Finnish skateboarder Heili Sirviö won her first X Games gold medal by winning the women's park event in Salt Lake City, US, on Friday. On her first attempt, the 14-year-old Sirviö earned a score of 74.33, but her second run started stronger and earned her a winning score of 86.00. Her third attempt was unfinished. Japan's Cocona Hiraki finished second in the competition with 83.66 points. US skater Bryce Wettstein took home the bronze medal with 82.66 points. Sirviö also has an X Games bronze medal under her belt, when she came third in the park competition last September in Japan. Sirviö represented Finland at the Paris Olympics as the youngest Olympic athlete in the country's history. At the time, 13-year-old Sirviö finished fifth in the final of the park event.",https://yle.fi/a/74-20170058,"[{'label': '4 stars', 'score': 0.4255279302597046}]",1
30.5.2025 13:52,Sport,News,"Turkey was able to provide a better compensation package. Competitive sailor Sinem Kurtbay, who represented Finland at the Tokyo and Paris Olympics, will from now on compete for her other home country, Turkey. The news follows earlier reports that Kurtbay was stepping away from the Finnish national team. ""We fully understand Sinem's decision and give her our full support. That she can, as a dual citizen, choose to represent one country over Finland does not make her any less Finnish. Instead, it highlights the harsh reality of funding elite sports and sailing in Finland. This is something we need to change,"" said Mats Welin, chair of an association for sailing and boating in Finland, in a press release. At the turn of the year, during the World Championships in the Moth class, Kurtbay said she realised she wanted to pursue sailing full-time. ""I'm at a point in my life where I want to start a family and be able to support myself. That led me, this spring, to reconsider the Turkish offer,"" she explained. Despite switching national teams, Kurtbay said she still sees herself primarily as Finnish. ""Finnish sailing has given me so much, and that's why this decision was difficult,"" she explained. ""At the same time, this is a chance for me to strengthen my connection to my other nationality and the country where I first learned to sail.""",https://yle.fi/a/74-20164912,"[{'label': '4 stars', 'score': 0.2792832553386688}]",1
16.5.2025 10:56,Sport,News,"The City has installed a steel and plywood screen around the landmark to protect it if Finland wins at the Eurovision Song Contest and/or the Ice Hockey World Championships. Havis Amanda, the statue amidst a fountain close by Helsinki's market square is well into her second century, and despite being completely refurbished just over a year ago, her bronze beauty cannot take the abuse of being climbed on by intoxicated hockey fans. In the past, world championship wins by the Finnish Lions have sparked spontaneous celebrations, with crowds gathering in and around ""Manta"" as the statue is affectionately known, and she has suffered. For the first time, the City of Helsinki has erected protective screens around the statue – just in case. The final of the Eurovision Song Contest will take place on Saturday this week. A celebration is planned for central Helsinki, if the Finnish contestant Erika Vikman or the Swedish representative, the Finnish band KAJ, win the contest. In addition, the men's 2025 IIHF World Ice Hockey Championship final will take place on Sunday 25 May. A gold medal victory for the Finnish team would almost certainly result in a huge crowd celebrating in the streets. In the past, the city tried using plywood fencing to keep crowds away from the fountain and its statue with little success. This is the first time these new steel-framed screens have been put in place. The total cost of erecting and dismantling the protective enclosure is around 20,000 euros. Juha Ahonen, the head of Helsinki's Division of Culture and Leisure, said last week that the Havis Amanda's protection will remain in place until at least 23 May. If the Lions advance to the finals of the hockey world championship, the screens will not be dismantled until 26 May. Users with an Yle ID can leave comments on our news stories. You can create your Yle ID via this link. Our guidelines on commenting and moderation are explained here.",https://yle.fi/a/74-20162189,"[{'label': '5 stars', 'score': 0.395587682723999}]",1
